article_id,url,topic_gt,topic_pred,topic_match,intent_gt,intent_pred,intent_match,format_gt,format_pred,format_match,orientation_gt,orientation_pred,orientation_match,salience_gt,salience_pred,salience_match,audience_gt,audience_pred,audience_match,maturity_gt,maturity_pred,maturity_match,sentiment_gt,sentiment_pred,sentiment_match,entity_precision,entity_recall,entity_notes
101,https://www.healthline.com/health-news/wellness-stacking-self-care-trend-healthy-habits,Lifestyle,Lifestyle,True,Report,Report,True,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,Medium,False,General Public,Professional,False,Standard,Accessible,False,Positive,Neutral,False,,0.0,missed:andrea gleim(executive); missed:mindfully mine counseling center(company); missed:serenium therapy and wellness(company); missed:tiktok(company)
102,https://www.healthline.com/health/benefits-of-journaling,Lifestyle,Lifestyle,True,Guide,Report,False,Article,Article,True,Centrist or politically neutral,Right-wing or conservative,False,Low,Medium,False,General Public,General Public,True,Accessible,Accessible,True,Positive,Neutral,False,,,
103,https://www.healthline.com/health/festival-preparation,Lifestyle,Technology,False,Guide,Report,False,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,Low,True,General Public,Informed Reader,False,Accessible,Sophisticated,False,Positive,Neutral,False,,,
104,https://www.healthline.com/health/home-remedies,Lifestyle,Lifestyle,True,Explainer,Report,False,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,Medium,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Positive,Neutral,False,0.0,,extra:vick(company); extra:qutenza(company)
105,https://www.healthline.com/health/tips-we-learned-from-our-mom,Lifestyle,Lifestyle,True,Guide,Report,False,Feature,Article,False,Centrist or politically neutral,Centrist or politically neutral,True,Low,Medium,False,General Public,Informed Reader,False,Accessible,Sophisticated,False,Positive,Neutral,False,,,
106,https://www.healthline.com/nutrition/13-habits-linked-to-a-long-life,Lifestyle,Lifestyle,True,Guide,Report,False,Article,Article,True,Centrist or politically neutral,Progressive or left-wing,False,Low,High,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Positive,Positive,True,,,
107,https://www.healthline.com/nutrition/benefits-of-dates,Lifestyle,Lifestyle,True,Explainer,Report,False,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,High,False,General Public,Informed Reader,False,Standard,Accessible,False,Positive,Neutral,False,,,
108,https://www.healthline.com/nutrition/how-to-eat-healthy-guide,Lifestyle,Lifestyle,True,Guide,Report,False,Article,Article,True,Centrist or politically neutral,Progressive or left-wing,False,Low,Medium,False,General Public,Informed Reader,False,Standard,Accessible,False,Positive,Neutral,False,,,
109,https://www.nbcnews.com/select/shopping/best-fitness-tracker-rcna353372,Lifestyle,Technology,False,Review,Report,False,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,Medium,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Positive,Neutral,False,0.14285714285714285,0.125,"missed:garmin(company); missed:fitbit(company); missed:apple(company); missed:zepp(company); missed:google(company); missed:oura(company); wrong_role:whoop(gt=company,pred=athlete); extra:google health premium(company); extra:gemini(company); extra:the oura ring 5(company); extra:the selection(company); extra:the amazfit active 2(company)"
110,https://www.nbcnews.com/select/shopping/best-wellness-awards-products-2026-rcna264334,Lifestyle,Lifestyle,True,Review,Report,False,Article,Article,True,Centrist or politically neutral,Centrist or politically neutral,True,Low,Low,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Positive,Positive,True,0.2,0.23333333333333334,missed:brooks(company); missed:on(company); missed:nike(company); missed:quince(company); missed:stretch your story(company); missed:offline by aerie(company); missed:owala(company); missed:corkcicle(company); missed:therabody(company); missed:apple(company); missed:google(company); missed:oura(company); missed:suunto(company); missed:loop(company); missed:ozlo(company); missed:spotify(company); missed:canopy(company); missed:lake pajamas(company); missed:acaderma(company); missed:slip(company); missed:theraice(company); missed:oral-b(company); missed:crest(company); extra:amazon(company); extra:cloudtec(company); extra:criss-cross(company); extra:aerie(company); extra:gemini(company); extra:nbc select wellness awards(company); extra:the selection(company); extra:mili godio(athlete); extra:zoe malin(athlete); extra:the nike vomero plus(company); extra:malin(athlete); extra:godio(company); extra:buttermelt(company); extra:godio’s(company); extra:seo(company); extra:the on elite run sock(company); extra:morris(athlete); extra:ai(company); extra:airpod(company); extra:the google pixel buds(company); extra:suunto wing 2(company); extra:the hatch restore(company); extra:asmr(company); extra:hsa/fsa(company); extra:dreammodal(company); extra:velcro(company); extra:the waterpik cordless advanced(company); extra:crest whitestrips(company)
111,https://apnews.com/article/hungary-probe-byd-deal-szijjarto-2aaa8f568762e2cd92dd1c65bd3c59bd,Politics,Business,False,Report,Report,True,Article,Article,True,Center-left,Right-wing or conservative,False,High,High,True,Professional,Expert / Specialist,False,Sophisticated,Sophisticated,True,Negative,Neutral,False,0.2,0.4,missed:peter szijjarto(politician); missed:peter magyar(politician); missed:viktor orban(politician); extra:ap(company); extra:parliament(company); extra:péter magyar(politician); extra:péter szijjártó(politician); extra:viktor orbán(politician); extra:eu(company); extra:péter szijjártó’s(politician); extra:european union(company)
112,https://www.cnbc.com/2026/07/17/economic-outlook-is-worsening-and-trump-is-getting-blamed-cnbc-survey-finds.html,Politics,Business,False,Report,Report,True,Article,Article,True,Centrist or politically neutral,Right-wing or conservative,False,High,High,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Negative,Negative,True,0.6666666666666666,0.6666666666666666,missed:public opinion strategies(company); extra:campbell(company)
113,https://www.foxnews.com/opinion/sens-james-lankford-maggie-hassan-congress-suffer-shutdown-pain-american-people,Politics,Politics,True,Opinion,Report,False,Analysis,Article,False,Centrist or politically neutral,Progressive or left-wing,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Negative,Neutral,False,0.25,0.5,missed:james lankford(politician); extra:tsa(company); extra:the small business administration(company); extra:house(company)
114,https://www.foxnews.com/politics/2028-dem-hopefuls-torched-webinars-teaching-illegal-immigrants-defy-ice,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Right-wing or conservative,Progressive or left-wing,False,High,High,True,Informed Reader,Expert / Specialist,False,Standard,Sophisticated,False,Negative,Neutral,False,0.4,1.0,extra:mullins(politician); extra:instagram(company); extra:rob bonta(politician); extra:dan goldman(politician); extra:karen bass(politician); extra:diana crofts-pelayo(politician)
115,https://www.foxnews.com/politics/biden-judge-overruled-key-trump-immigration-policy,Politics,Technology,False,Report,Report,True,Breaking,Article,False,Right-wing or conservative,Center-right,False,High,High,True,Informed Reader,Informed Reader,True,Sophisticated,Sophisticated,True,Positive,Neutral,False,0.0,0.0,missed:donald trump(politician); missed:justin walker(politician); missed:james percival(politician); extra:the d.c. circuit(sports_team); extra:jia cobb(politician); extra:biden(politician); extra:walker(politician)
116,https://www.foxnews.com/politics/fox-news-poll-disapproval-ice-rise,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Accessible,False,Negative,Neutral,False,0.4,0.6666666666666666,missed:donald trump(politician); extra:trump(politician); extra:american community survey(company); extra:fox news voter analysis(company)
117,https://www.foxnews.com/politics/fox-news-poll-early-look-2026-midterms,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Neutral,Neutral,True,0.25,0.3333333333333333,missed:beacon research(company); missed:shaw & company research(company); extra:daron shaw(politician); extra:american community survey(company); extra:fox news voter analysis(company)
118,https://www.foxnews.com/politics/trump-reverses-dhs-policy-orders-ice-resume-vehicle-stops-after-one-day-pause,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Right-wing or conservative,Progressive or left-wing,False,High,High,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.25,1.0,extra:markwayne mullin(politician); extra:joe biden(politician); extra:fox news'(company)
119,https://www.foxnews.com/politics/trump-scores-victory-despite-growing-gop-divide-senate-passes-70-billion-ice-border-patrol-funding-package,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Center-right,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Positive,Neutral,False,0.2,1.0,extra:passage(politician); extra:todd blanche(politician); extra:gop leverages ice funding package(company); extra:susan collins(politician); extra:jon husted(politician); extra:dan sullivan(politician); extra:john kennedy(politician); extra:bill cassidy(politician); extra:thom tillis(politician); extra:lindsey graham(politician); extra:house(company); extra:retreat(company)
120,https://www.foxnews.com/us/ice-makes-nationwide-arrests-illegal-immigrants-murderers-pedophiles-holiday-blitz,Politics,Technology,False,Report,Report,True,Breaking,Article,False,Right-wing or conservative,Centrist or politically neutral,False,High,High,True,General Public,Expert / Specialist,False,Standard,Sophisticated,False,Positive,Negative,False,0.3333333333333333,0.5,missed:donald trump(politician); extra:trump(politician); extra:markwayne mullin(politician)
121,https://www.npr.org/2026/01/31/nx-s1-5694716/partial-government-shutdown,Politics,Politics,True,Explainer,Report,False,Article,Article,True,Centrist or politically neutral,Center-right,False,High,High,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.0,,extra:trump(politician); extra:mike johnson(politician); extra:james lankford(politician); extra:markwayne mullin(politician); extra:ximena bustillo(politician); extra:barbara sprunt(politician); extra:sam gringlas(politician)
122,https://www.npr.org/2026/02/03/g-s1-108506/house-vote-end-government-shutdown,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Centrist or politically neutral,True,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Neutral,Neutral,True,0.0,0.0,missed:donald trump(politician); extra:trump(politician); extra:the department of homeland security(company); extra:renee macklin good(politician); extra:alex pretti(politician); extra:john thune(politician)
123,https://www.npr.org/2026/03/25/g-s1-115106/dhs-funding-tsa-congress-stalled,Politics,Politics,True,Analysis,Report,False,Analysis,Article,False,Centrist or politically neutral,Center-right,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Negative,Neutral,False,0.0,0.0,missed:donald trump(politician); extra:tsa(company); extra:chuck schumer(politician); extra:tim kaine(politician); extra:john thune(politician); extra:mike lee(politician); extra:lindsey graham(politician); extra:caitlyn kim(politician)
124,https://www.npr.org/2026/04/01/nx-s1-5770566/dhs-shutdown-congress-republicans,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Neutral,Neutral,True,0.2857142857142857,0.6666666666666666,missed:donald trump(politician); extra:the department of homeland security(company); extra:trump(politician); extra:chuck schumer(politician); extra:scott perry(politician); extra:x.(politician)
125,https://www.npr.org/2026/04/30/nx-s1-5806054/congress-dhs-shutdown,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Neutral,Neutral,True,0.5,1.0,extra:homeland security markwayne mullin(company); extra:fox news(company)
126,https://www.npr.org/2026/05/24/nx-s1-5815007/religious-leaders-lawmakers-push-for-1-billion-to-secure-houses-of-worship,Politics,Religion,False,Report,Report,True,Article,Article,True,Centrist or politically neutral,Progressive or left-wing,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Neutral,Neutral,True,0.3333333333333333,1.0,extra:tsa(company); extra:the jewish federations of north america(company); extra:dhs(company); extra:the office of external affairs(company); extra:jen lader(politician); extra:victoria barton(politician)
127,https://www.npr.org/2026/07/15/nx-s1-5894580/trump-elections-primetime-address,Politics,Politics,True,Report,Report,True,Breaking,Article,False,Center-left,Center-right,False,High,High,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.2,1.0,extra:immigration and customs enforcement(company); extra:newsmax(company); extra:spencer pratt(politician); extra:hillary clinton(politician); extra:tulsi gabbard(politician); extra:wes moore(politician); extra:jon ossoff(politician); extra:keisha lance bottoms(politician)
128,https://religionnews.com/2026/06/24/five-faith-leaders-on-what-it-means-to-belong-in-america/,Religion,Religion,True,Report,Report,True,Feature,Article,False,Centrist or politically neutral,Center-right,False,High,High,True,General Public,Informed Reader,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.0,0.0,missed:raphael warnock(politician); extra:suarez(politician)
129,https://religionnews.com/2026/06/30/trumps-religious-liberty-commission-publishes-draft-report-detailing-christian-persecution/,Religion,Religion,True,Analysis,Report,False,Analysis,Article,False,Center-left,Right-wing or conservative,False,High,High,True,Informed Reader,Informed Reader,True,Standard,Advanced,False,Negative,Neutral,False,0.5,1.0,extra:paul brandeis raushenbush(executive)
130,https://religionnews.com/2026/07/15/if-the-church-doesnt-rise-up-for-the-disabled-who-will/,Religion,Religion,True,Opinion,Report,False,Analysis,Article,False,Center-left,Progressive or left-wing,False,Medium,High,False,Informed Reader,Informed Reader,True,Sophisticated,Sophisticated,True,Negative,Neutral,False,0.0,,extra:doj) office of legal counsel(company); extra:ada(company); extra:nadia ibrahim mossburg(politician)
131,https://www.npr.org/2026/02/16/nx-s1-5708761/ramadan-in-cairo-blends-the-old-and-the-new,Religion,Religion,True,Explainer,Report,False,Feature,Article,False,Centrist or politically neutral,Progressive or left-wing,False,Low,Medium,False,General Public,Expert / Specialist,False,Accessible,Sophisticated,False,Positive,Neutral,False,,,
132,https://www.npr.org/2026/03/17/nx-s1-5743984/mamdanis-public-observance-of-ramadan-highlights-islam-in-nyc,Religion,Religion,True,Report,Report,True,Feature,Article,False,Center-left,Center-right,False,High,High,True,General Public,Expert / Specialist,False,Standard,Sophisticated,False,Negative,Neutral,False,0.3333333333333333,0.75,missed:donald trump(politician); extra:mary louise kelly(politician); extra:trump(politician); extra:sid rosenberg(politician); extra:abc news(company); extra:david muir(politician); extra:khalid latif(politician)
133,https://www.npr.org/2026/03/18/nx-s1-5751787/mamdani-put-ramadan-at-the-center-of-nycs-cultural-life-bringing-joy-and-a-backlash,Religion,Religion,True,Report,Report,True,Feature,Article,False,Center-left,Progressive or left-wing,False,High,High,True,General Public,Expert / Specialist,False,Standard,Sophisticated,False,Negative,Neutral,False,0.5714285714285714,0.8,missed:donald trump(politician); extra:trump(politician); extra:sid rosenberg(politician); extra:jail(politician)
134,https://www.npr.org/2026/05/09/nx-s1-5810635/the-aftermath-is-just-devastating-temple-israel-rebuilds-after-terror-attack,Religion,Religion,True,Report,Report,True,Feature,Article,False,Centrist or politically neutral,Right-wing or conservative,False,Medium,High,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Negative,Negative,True,,,
135,https://www.npr.org/2026/06/26/nx-s1-5863059/religious-leaders-have-been-talking-about-aliens-for-much-longer-than-you-think,Religion,Religion,True,Explainer,Report,False,Feature,Article,False,Centrist or politically neutral,Right-wing or conservative,False,Low,High,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.6666666666666666,0.6666666666666666,missed:disclosure day(movie_or_tv_show); extra:robert mcelroy(politician)
136,https://www.npr.org/2026/07/02/g-s1-131791/what-to-know-about-the-society-of-st-pius-x-the-schismatic-group-excommunicated-by-the-pope,Religion,Religion,True,Explainer,Report,False,Feature,Article,False,Centrist or politically neutral,Centrist or politically neutral,True,Low,High,False,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Negative,Neutral,False,0.0,,extra:john paul ii(politician); extra:christus vincit(musician)
137,https://www.npr.org/2026/07/02/nx-s1-5877386/vatican-declares-the-society-of-st-pius-x-is-in-schism-excommunicating-its-bishops,Religion,Religion,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,Low,High,False,General Public,Informed Reader,False,Standard,Sophisticated,False,Negative,Neutral,False,,,
138,https://www.espn.com/espn/story/_/id/49339706/2026-fifa-world-cup-recap-july-11-argentina-switzerland-england-norway,Sports,Sports,True,Report,Report,True,Game Recap,Article,False,Centrist or politically neutral,Progressive or left-wing,False,Low,Medium,False,General Public,Expert / Specialist,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.3333333333333333,0.5333333333333333,"missed:emiliano martínez(athlete); wrong_role:erling haaland(gt=athlete,pred=sports_team); missed:argentina(sports_team); missed:switzerland(sports_team); missed:england(sports_team); missed:norway(sports_team); missed:2026 fifa world cup(sporting_event); extra:the 2026 world cup(sporting_event); extra:ndoye 67'(sports_team); extra:emiliano martínez's(athlete); extra:var(sports_team); extra:leandro paredes(athlete); extra:thiago almada(athlete); extra:nyland(sports_team); extra:gregor kobel(athlete); extra:world cup(sporting_event); extra:alexander sorloth(athlete); extra:sorloth(athlete); extra:lone(sports_team); extra:john stones(athlete); extra:fifa(sports_team); extra:torbjorn heggem's(sports_team)"
139,https://www.espn.com/golf/story/_/id/49393127/open-championship-2026-live-latest-updates-final-round-leaderboard-royal-birkdale-golf-rory-mcilroy-scottie-scheffler-tommy-fleetwood-bryson-dechambeau-lucas-herbert-sam-burns,Sports,Sports,True,Report,Report,True,Breaking,Article,False,Centrist or politically neutral,Right-wing or conservative,False,Low,Low,True,Informed Reader,Informed Reader,True,Standard,Sophisticated,False,Positive,Neutral,False,0.8333333333333334,0.9090909090909091,"missed:the open championship(sporting_event); extra:espn(sports_team); extra:royal birkdale
-(sports_team)"
140,https://www.espn.com/mlb/recap/_/gameId/401816143,Sports,Sports,True,Report,Report,True,Game Recap,Article,False,Centrist or politically neutral,Centrist or politically neutral,True,Low,Low,True,General Public,Professional,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.48,0.8,missed:kyle schwarber(athlete); missed:new york mets(sports_team); missed:philadelphia phillies(sports_team); extra:the new york mets(sports_team); extra:the philadelphia phillies 4-1(sports_team); extra:andy green(athlete); extra:rbi(sports_team); extra:phillies 4-1(sports_team); extra:scott(sports_team); extra:kyle schwarber’s(athlete); extra:don mattingly(athlete); extra:zack short(athlete); extra:semien(athlete); extra:il(sports_team); extra:ap mlb(sports_team); extra:https://apnews.com/hub/mlb(sports_team)
141,https://www.espn.com/mlb/story/_/id/49350376/mlb-draft-2026-recap-kiley-mcdaniel-analysis-all-30-teams,Sports,Sports,True,Analysis,Report,False,Off-Field News,Article,False,Centrist or politically neutral,Right-wing or conservative,False,Low,Medium,False,Professional,Informed Reader,False,Sophisticated,Sophisticated,True,Neutral,Neutral,True,0.015723270440251572,0.625,"missed:arizona diamondbacks(sports_team); missed:athletics(sports_team); missed:chicago cubs(sports_team); extra:a(sports_team); extra:hirschkorn(athlete); extra:braves(sports_team); extra:cubs(sports_team); extra:orioles(sports_team); extra:booth(athlete); extra:jake schaffner(athlete); extra:shelar(sports_team); extra:volchko(athlete); extra:becker(athlete); extra:lebron(athlete); extra:horn(athlete); extra:norby(athlete); extra:peterson(athlete); extra:lsu(sports_team); extra:lowrance(sports_team); extra:the chicago white sox(sports_team); extra:american league(sports_team); extra:ath(sports_team); extra:bal(sports_team); extra:chw(sports_team); extra:cle(sports_team); extra:hou(sports_team); extra:tb(sports_team); extra:tor(sports_team); extra:national league(sports_team); extra:ari(sports_team); extra:atl(sports_team); extra:chc(sports_team); extra:cin(sports_team); extra:mia(sports_team); extra:stl(sports_team); extra:wsh(sports_team); extra:cody boshell(athlete); extra:blake bryant(athlete); extra:helfrick(athlete); extra:bryant(athlete); extra:carson kerce(athlete); extra:brayden dowd(athlete); extra:usc(sports_team); extra:edwards(athlete); extra:drew burress(athlete); extra:georgia tech(sports_team); extra:jacob dudan(athlete); extra:ucl(sports_team); extra:dudan(sports_team); extra:burress(sports_team); extra:gabe gaeckle(athlete); extra:roman martin(athlete); extra:alex hernandez(athlete); extra:cam caminiti(athlete); extra:aj gracia(athlete); extra:kaiden mccarthy(athlete); extra:carter beck(athlete); extra:mccarthy(athlete); extra:nos(sports_team); extra:eric booth jr.(athlete); extra:roberts jr.(athlete); extra:roberts(athlete); extra:ss(sports_team); extra:will plunkett(athlete); extra:dominic voegele(athlete); extra:martin shelar(athlete); extra:the red sox(sports_team); extra:jace mataczynski(athlete); extra:bosox(sports_team); extra:mataczynski(sports_team); extra:rhp kaleb lafavor(athlete); extra:isaac morton(athlete); extra:rhp cade townsend(athlete); extra:sec(sports_team); extra:myles bailey(athlete); extra:bailey(sports_team); extra:townsend(athlete); extra:jameson taillon(athlete); extra:cade horton(athlete); extra:rhp carson jasa(athlete); extra:joey volchko(athlete); extra:stanford(sports_team); extra:cholowsky(athlete); extra:landon thome(athlete); extra:jim(athlete); extra:prosek, volchko(sports_team); extra:alex weingartner(athlete); extra:weingartner(sports_team); extra:cincinnati reds(sports_team); extra:eric becker(athlete); extra:justin lebron(athlete); extra:mulivai levu(athlete); extra:rhp ty horn(athlete); extra:ethan norby(athlete); extra:levu(athlete); extra:duncan marsten(athlete); extra:marsten(athlete); extra:griffin(athlete); extra:reds(sports_team); extra:dylan bowen(athlete); extra:cleveland guardians(sports_team); extra:liam peterson(athlete); extra:kade lewis(athlete); extra:sims(sports_team); extra:logan schmidt(athlete); extra:guardians(sports_team); extra:cf lucas moore(sports_team); extra:deiten lachance(athlete); extra:daniel jackson(athlete); extra:jackson(athlete); extra:the cape cod league(sports_team); extra:tyler bell(athlete); extra:putnam(sports_team); extra:logan reddeman(athlete); extra:jack natili(athlete); extra:rhp garrett lambert(athlete); extra:reddemann(sports_team); extra:natili(sports_team); extra:lambert(sports_team); extra:mercer(athlete); extra:detroit tigers(sports_team); extra:will adams(athlete); extra:adams(athlete); extra:cameron flukey(athlete); extra:flukey(sports_team); extra:tyson leblanc(athlete); extra:evan dempsey(athlete); extra:leblanc(athlete); extra:dempsey(athlete); extra:dominic pellegrin(athlete); extra:dustin dunwoody(athlete); extra:robert omidi(athlete); extra:will zielinski(athlete); extra:houston astros(sports_team); extra:beau peterson(athlete); extra:jack radel(athlete); extra:radel(athlete); extra:wes mendes(athlete); extra:keon johnson(athlete); extra:xavier neyens(athlete); extra:kansas city royals(sports_team); extra:justin leguernic(athlete); extra:tommy john(athlete); extra:sweepy power(sports_team); extra:jack slightom(athlete); extra:dominic battista(athlete); extra:cf zion rose(sports_team); extra:ethan mcelvain(athlete); extra:dylan vigue(athlete); extra:johnson(athlete); extra:gavin grahovac(athlete); extra:advincula(athlete); extra:grahovac(sports_team); extra:rylan lujo(athlete); extra:jaxon willits(athlete); extra:c/cf(sports_team); extra:garrett wright(athlete); extra:lujo(athlete); extra:willits(athlete); extra:eli(sports_team); extra:wright(athlete); extra:angels(sports_team); extra:gm(sports_team); extra:john mozaliek(athlete); extra:los angeles dodgers(sports_team); extra:lhp carson bolemon(athlete); extra:bolemon(athlete); extra:freddie freeman(sports_team); extra:bp(sports_team); extra:russell sandefer(athlete); extra:the florida gators(sports_team); extra:gavin van kempen(athlete); extra:trey yesavage(athlete); extra:tatsuya imai(athlete); extra:ethan sutton(athlete); extra:dodgers(sports_team); extra:kyle tucker(athlete); extra:edwin diaz(athlete); extra:jacob lombard(athlete); extra:yankees(sports_team); extra:george sr.(athlete); extra:tigers(sports_team); extra:ethan holliday(athlete); extra:ethan kleinschmit(athlete); extra:rhp ryan peterson(athlete); extra:kleinschmit(sports_team); extra:wessley roberson(athlete); extra:camden kozeal(athlete); extra:trey beard(athlete); extra:eric guevara(athlete); extra:rintaro sasaki(athlete); extra:roberson(athlete); extra:milwaukee brewers(sports_team); extra:sawyer strosnider(athlete); extra:aidan knaak(athlete); extra:brewers(sports_team); extra:julian garcia(athlete); extra:trey ebel(athlete); extra:brady(athlete); extra:dino(athlete); extra:minnesota twins(sports_team); extra:ethan wachsmann(athlete); extra:vahn lackey(athlete); extra:carson tinney(athlete); extra:brett renfrow(athlete); extra:rhp tommy lapour(athlete); extra:rhp thomas burns(athlete); extra:new york mets(sports_team); extra:aiden robbins(athlete); extra:alex petrovic(athlete); extra:shane sdao(athlete); extra:petrovic(athlete); extra:sdao(athlete); extra:luke mcneillie(athlete); extra:mets(sports_team); extra:carson wiggins(athlete); extra:robbins(athlete); extra:ryan tayman(athlete); extra:sean duncan(athlete); extra:hunter dietz(athlete); extra:paul contreras(athlete); extra:clarke schmidt(athlete); extra:duncan(athlete); extra:brendan brock(athlete); extra:c bear harrison(sports_team); extra:andrew gonzales(athlete); extra:philadelphia phillies(sports_team); extra:will gasparino(athlete); extra:ucla(sports_team); extra:dodgers vp(sports_team); extra:billy gasparino(athlete); extra:deven sheerin(athlete); extra:rhudy(athlete); extra:tyler spangler(athlete); extra:caden bogenpohl(athlete); extra:phillies(sports_team); extra:spangler(athlete); extra:bogenpohl(athlete); extra:aiden ruiz(athlete); extra:buccos(athlete); extra:derek curiel(athlete); extra:ryan marohn(athlete); extra:andruw giles(athlete); extra:marohn(athlete); extra:giles(athlete); extra:curiel(sports_team); extra:tre phelps(athlete); extra:spencer evans(athlete); extra:cf malachi(sports_team); extra:chris rembert(athlete); extra:rhp jason decaro(athlete); extra:san diego padres(sports_team); extra:elliot lascelles(athlete); extra:robbie lavey(athlete); extra:coleman borthwick(athlete); extra:auburn(sports_team); extra:padres(sports_team); extra:borthwick(athlete); extra:san francisco giants(sports_team); extra:bonds(sports_team); extra:barry(athlete); extra:kaden waechter(athlete); extra:flora(athlete); extra:waechter(athlete); extra:seattle mariners(sports_team); extra:henry ford(athlete); extra:ace reese(athlete); extra:andrew fischer(athlete); extra:reese(athlete); extra:fischer(athlete); extra:ryan wynn(athlete); extra:rhp nathan taylor(athlete); extra:wynn(athlete); extra:taylor(athlete); extra:rf jake brown(athlete); extra:mariners(sports_team); extra:brown(athlete); extra:st. louis cardinals(sports_team); extra:rocco maniscalco(athlete); extra:maniscalco(athlete); extra:cal randall(athlete); extra:randall(athlete); extra:andrew williamson(athlete); extra:ucf(sports_team); extra:williamson(athlete); extra:trevor condon(musician); extra:tegan kuhns(athlete); extra:dawson montesa(athlete); extra:caden ferraro(athlete); extra:dee kennedy(athlete); extra:jacob haley(athlete); extra:grady emerson(athlete); extra:emerson(sports_team); extra:ben blair(athlete); extra:blair(athlete); extra:rhp griffin long(athlete); extra:rice(athlete); extra:rhp logan georges(athlete); extra:gavin giese(athlete); extra:texas rangers(sports_team); extra:lhp brody bumila(athlete); extra:kolby branch(athlete); extra:connor comeau(athlete); extra:lhp gio rojas(athlete); extra:rangers(sports_team); extra:rojas(athlete); extra:toronto blue jays(sports_team); extra:santiago garcia(athlete); extra:garcia(athlete); extra:brayden martin(athlete); extra:washington nationals(sports_team); extra:luke williams(athlete); extra:williams(athlete); extra:chris hacopian(athlete); extra:cardinals(sports_team); extra:chase brunson(athlete)"
142,https://www.espn.com/nba-summer-league/recap/_/gameId/401881721/league/nba-summer-las-vegas,Sports,Sports,True,Report,Report,True,Game Recap,Article,False,Centrist or politically neutral,Progressive or left-wing,False,Low,Low,True,General Public,Professional,False,Standard,Sophisticated,False,Neutral,Neutral,True,0.6923076923076923,0.6923076923076923,missed:jahmi'us ramsey(athlete); missed:efe abogidi(athlete); missed:denver nuggets(sports_team); missed:toronto raptors(sports_team); extra:the denver nuggets(sports_team); extra:the toronto raptors(sporting_event); extra:nba(sports_team); extra:the thomas & mack center(sports_team)
